RCDTS,School Name,City,SAT Reading Total Students Level 1 PC,SAT Reading Total Students Level 2 PC,SAT Reading Total Students Level 3 PC,SAT Reading Total Students Level 4 PC,SAT Math Total Students Level 1 PC,SAT Math Total Students Level 2 PC,SAT Math Total Students Level 3 PC,SAT Math Total Students Level 4 PC,SAT Reading Total Low Income Students Level 1 PC,SAT Reading Total Low Income Students Level 2 PC,SAT Reading Total Low Income Students Level 3 PC,SAT Reading Total Low Income Students Level 4 PC,SAT Math Total Low Income Students Level 1 PC,SAT Math Total Low Income Students Level 2 PC,SAT Math Total Low Income Students Level 3 PC,SAT Math Total Low Income Students Level 4 PC,Total Students SAT Math Participation PC,Low Income Students SAT Math Participation PC,Total Students SAT ELA Participation PC,Low Income Students SAT ELA Participation PC
1.50E+14,Burnham Elem Inclusive Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Castellanos Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Burnside Elem Scholastic Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Burr Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Burroughs Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Brunson Math & Sci Specialty Elem,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Byrne Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Caldwell Elem Acad of Math & Sci,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Cameron Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Canty Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Carnegie Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Carroll Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Carter Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Cassell Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Cather Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Chalmers Elem Specialty School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Chappell Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Chase Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Clay Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Cleveland Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Clinton Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Clissold Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Coles Elem Language Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Columbus Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Cook Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Coonley Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Cooper Elem Dual Language Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Corkery Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Crown Elem Comm Acd Fine Arts Ctr,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Darwin Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Davis N Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Dawes Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Deneen Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Dett Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Chopin Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Dever Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Dewey Elem Academy of Fine Arts,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Disney Elem Magnet School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Dixon Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Dore Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Drake Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Drummond Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Dubois Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Dulles Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Dunne Technology Acad Elem Sch,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Dvorak Technology Acad Elem Sch,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Earle Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Eberhart Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Ebinger Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Edgebrook Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Edison Elem Regional Gifted Cntr,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Edwards Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Ellington Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Ericson Elem Scholastic Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Esmond Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Everett Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Evers Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Falconer Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Faraday Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Farnsworth Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Fernwood Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Field Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Fiske Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Fort Dearborn Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Franklin Elem Fine Arts Center,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Fuller Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Fulton Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Funston Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Gale Elem Community Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Gallistel Elem Language Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Garvy  J Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Gary Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Goethe Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Owens Community Academy ES,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Goudy Technology Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Graham  A Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Gray Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Greeley Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Greene N Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Gregory Math & Sci Elem Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Gresham Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Grimes Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Haines Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Gillespie Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Hale Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Hamilton Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Hamline Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Hammond Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Bret Harte Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Harvard Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Haugan Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Hawthorne Elem Scholastic Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Hayt Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Healy Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Hearst Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Hedges Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Hefferan Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Henderson Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Hendricks Elem Community Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Henry Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Herzl Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Hibbard Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Higgins Elem Community Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,King Academy of Social Justice,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Hitch Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Holden Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Holmes Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Howe Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Hoyne Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Hughes  C Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Hurley Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Irving Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Jackson A Elem Language Acad,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Jahn Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Jamieson Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Jenner Elem Academy of the Arts,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Jensen Elem Scholastic Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Pilsen Elem Community Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Johnson Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Jungman Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Kellogg Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Kershaw Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Kilmer Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Kinzie Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Kipling Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Lozano Elem Bilingual & Intl Ctr,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Kozminski Elem Community Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,LaSalle Elem Language Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Lawndale Elem Community Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Lewis Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Libby Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Lincoln Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Linne Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Lloyd Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Locke  J Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Lovett Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Lowell Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Lyon Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Madison Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Manierre Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Mann Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Marquette Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Marsh Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Mason Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Mayer Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,McClellan Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,McCormick Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,McCutcheon Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,McDade Elem Classical School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,McKay Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,McPherson Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Melody Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Mitchell Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Mollison Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Monroe Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Moos Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Morrill Elem Math & Sci School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Inter-American Elem Magnet School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Mount Greenwood Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Mount Vernon Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Mozart Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Murphy Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Murray Elem Language Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Brown R Elem Community Acad,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Nash Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Neil Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Nettelhorst Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Newberry Elem Math & Science Acad,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Carver Primary School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Nightingale Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Nixon Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Nobel Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Norwood Park Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Ogden Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Oglesby Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,OKeeffe Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Onahan Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Oriole Park Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Piccolo Elem Specialty School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Otis Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,OToole Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Owen Elem Scholastic Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Palmer Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Parker Elem Community Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Park Manor Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Parkside Elem Community Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Pasteur Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Peck Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Peirce Elem Intl Studies School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Penn Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Washington  H Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Pershing Elem Humanities Magnet,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Peterson Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Pickard Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Pirie Elem Fine Arts & Academic C,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Plamondon Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Portage Park Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Prescott Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Prussing Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Pulaski Intl Sch of Chicago,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Pullman Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Ravenswood Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Ray Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Reavis Elem Math & Sci Spec Schl,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Reilly Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Reinberg Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Revere Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Rogers Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Ruggles Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Ryder Elem Math & Sci Spec School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Sauganash Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Sawyer Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Sayre Elem Language Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Ashe Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Scammon Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Schmid Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Schubert Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Seward Elem Communication Arts Ac,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Sheridan Elem Math & Science Acad,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Mireles Elem Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Sherman Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Sherwood Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Shields Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Shoesmith Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Shoop Math-Sci Tech Elem Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Skinner Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Smyser Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Smyth  J Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Solomon Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Spencer Technology Acad Elem Sch,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Stagg Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Stevenson Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Stone Elem Scholastic Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Spry Elem Community School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Stowe Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Sullivan Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Sumner Elem Math & Sci Comm Acad,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Sutherland Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Swift Elem Specialty School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Talcott Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Tanner Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Taylor Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Thorp  J N Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Thorp  O A Elem Scholastic Acad,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Tilton Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Tonti Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Twain Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Vanderpoel Elem Magnet School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Lavizzo Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Volta Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Wacker Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Wadsworth Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Walsh Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Ward  J Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Warren Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Washington  G Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Waters Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Webster Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Wentworth Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Westcott Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Pritzker Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Whistler Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Whitney Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Whittier Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Wildwood Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Woodson South Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Young Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Yates Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Hernandez Middle School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Dirksen Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Depriest Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Cuffe Math-Sci Tech Elem Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Foster Park Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Hughes L Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Grissom Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,McNair Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Hay Elem Community Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Cullen Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Clark  G R Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Lee Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Langford A Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Salazar Elem Bilingual Center,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Leland Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Robinson Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Hanson Park Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,White Elem Career Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,McDowell Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Keller Elem Gifted Magnet School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Earhart Elem Opt for Knowl School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Till Elem Math & Science Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Ward  L Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Smith  W Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Garvey  M Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Joplin Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Cardenas Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Powell Elem Paideia Comm Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Curtis Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Beasley Elem Magnet Academic Ctr,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Mays Elem Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Metcalfe Elem Community Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Decatur Classical Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Kanoon Elem Magnet School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Randolph Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Poe Elem Classical School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Gunsaulus Elem Scholastic Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Ninos Heroes Elem Academic Ctr,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,De Diego Elem Community Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Turner-Drew Elem Language Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Sabin Elem Magnet School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Saucedo Elem Scholastic Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Daley Elem Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Madero Middle School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Orozco Elem Fine Arts & Sciences,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Morton Elem Career Academy,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Albany Park Multicultural Elem,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,South Loop Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Lenart Elem Regional Gifted Ctr,Chicago,,,,,,,,,,,,,,,,,,,,
1.50E+14,Casals Elem School,Chicago,,,,,,,,,,,,,,,,,,,,
